episode,steps,reward,epsilon,max_q,avg100,lr
496,473,330.000,0.755674,10.60400,388.000,0.00018585
497,429,270.000,0.755267,10.88469,388.000,0.00018575
498,433,250.000,0.754855,10.60831,387.200,0.00018565
499,489,290.000,0.754391,11.16499,386.700,0.00018553
500,749,750.000,0.753679,9.85696,390.700,0.00018536
501,463,300.000,0.753239,10.25772,388.100,0.00018525
502,605,380.000,0.752665,10.33371,389.200,0.00018511
503,513,420.000,0.752177,11.44024,390.700,0.00018500
504,759,740.000,0.751456,10.90277,395.000,0.00018482
505,399,240.000,0.751077,11.01989,392.200,0.00018473
506,511,350.000,0.750592,11.02295,393.000,0.00018461
507,647,370.000,0.749977,10.95535,387.400,0.00018446
508,421,250.000,0.749577,10.48194,386.900,0.00018436
509,469,370.000,0.749132,11.39372,377.500,0.00018425
510,493,320.000,0.748663,11.44382,377.100,0.00018414
511,709,510.000,0.747990,11.06508,378.200,0.00018398
512,447,260.000,0.747565,11.28342,378.300,0.00018388
513,667,380.000,0.746931,10.98982,379.700,0.00018372
514,455,220.000,0.746499,11.10380,378.900,0.00018362
515,767,990.000,0.745771,10.95788,385.700,0.00018344
516,693,710.000,0.745112,11.69102,390.300,0.00018328
517,1009,820.000,0.744154,10.93736,396.100,0.00018305
518,435,260.000,0.743740,11.20333,395.900,0.00018295
519,509,340.000,0.743257,10.67339,394.500,0.00018284
520,435,320.000,0.742844,11.28366,394.900,0.00018274
521,425,270.000,0.742440,11.63284,394.200,0.00018264
522,433,240.000,0.742028,11.07234,392.400,0.00018254
523,783,850.000,0.741285,11.57318,397.600,0.00018236
524,449,270.000,0.740858,11.02356,397.700,0.00018226
525,503,280.000,0.740380,11.39307,396.000,0.00018215
526,517,320.000,0.739889,11.33389,395.700,0.00018203
527,535,290.000,0.739381,11.24419,395.600,0.00018191
528,511,410.000,0.738895,11.80187,397.700,0.00018179
529,439,340.000,0.738478,10.84015,397.400,0.00018169
530,419,170.000,0.738080,10.97665,396.400,0.00018160
531,481,420.000,0.737623,11.25781,397.300,0.00018149
532,551,370.000,0.737100,11.65056,398.500,0.00018136
533,637,690.000,0.736495,10.84949,403.200,0.00018122
534,533,340.000,0.735988,11.54934,403.800,0.00018110
535,539,320.000,0.735476,11.11397,404.300,0.00018097
536,563,350.000,0.734941,11.29186,400.400,0.00018085
537,471,360.000,0.734494,11.30318,399.500,0.00018074
538,557,370.000,0.733965,10.69389,400.700,0.00018061
539,539,310.000,0.733453,11.52212,397.000,0.00018049
540,565,330.000,0.732916,11.44685,397.500,0.00018037
541,427,240.000,0.732510,11.96758,398.600,0.00018027
542,417,330.000,0.732114,11.41448,399.000,0.00018018
543,487,230.000,0.731652,11.92044,396.600,0.00018007
544,467,340.000,0.731208,11.81497,395.900,0.00017996
545,431,280.000,0.730799,12.21375,395.800,0.00017986
546,565,360.000,0.730262,10.96674,396.800,0.00017974
547,483,380.000,0.729803,11.78074,396.200,0.00017963
548,521,370.000,0.729308,11.43014,396.700,0.00017951
549,469,320.000,0.728862,11.58258,396.900,0.00017941
550,475,350.000,0.728411,11.22473,397.700,0.00017930
551,455,270.000,0.727979,11.07814,396.400,0.00017920
552,571,370.000,0.727436,11.93145,393.100,0.00017907
553,517,330.000,0.726945,11.32269,392.500,0.00017895
554,815,720.000,0.726171,11.47028,396.700,0.00017877
555,581,310.000,0.725619,11.61745,397.400,0.00017864
556,491,280.000,0.725153,11.59779,396.700,0.00017853
557,543,340.000,0.724637,11.28816,397.400,0.00017841
558,467,310.000,0.724193,11.52231,397.800,0.00017831
559,735,610.000,0.723495,11.70966,400.500,0.00017814
560,479,340.000,0.723040,11.92611,399.900,0.00017804
561,517,370.000,0.722549,10.95838,401.300,0.00017792
562,769,830.000,0.721818,11.39553,407.100,0.00017775
563,569,360.000,0.721278,11.72093,403.800,0.00017762
564,637,750.000,0.720672,11.19396,408.500,0.00017748
565,595,400.000,0.720107,11.41839,397.800,0.00017735
566,463,320.000,0.719667,11.80853,397.600,0.00017725
567,501,370.000,0.719191,11.60023,398.200,0.00017714
568,585,420.000,0.718636,11.81815,382.900,0.00017701
569,547,410.000,0.718116,11.85134,379.900,0.00017689
570,473,230.000,0.717667,11.92034,379.400,0.00017678
571,467,310.000,0.717223,11.32465,375.900,0.00017668
572,621,340.000,0.716633,11.74399,376.500,0.00017654
573,505,290.000,0.716153,11.38585,375.700,0.00017643
574,611,620.000,0.715573,11.85571,375.200,0.00017630
575,653,1120.000,0.714953,11.81109,383.400,0.00017615
576,739,350.000,0.714250,11.55693,383.900,0.00017599
577,523,330.000,0.713754,11.72835,385.600,0.00017587
578,745,630.000,0.713046,11.55787,389.800,0.00017571
579,457,270.000,0.712612,11.23381,389.200,0.00017561
580,709,600.000,0.711938,11.26965,392.700,0.00017545
581,407,260.000,0.711552,10.82982,391.800,0.00017537
582,675,390.000,0.710910,11.19858,392.500,0.00017522
583,361,210.000,0.710567,11.58442,391.500,0.00017514
584,393,290.000,0.710194,11.59666,392.300,0.00017505
585,537,340.000,0.709684,11.35998,392.400,0.00017494
586,385,330.000,0.709318,11.63109,391.600,0.00017485
587,593,610.000,0.708755,11.41603,393.600,0.00017472
588,523,300.000,0.708258,12.74838,391.300,0.00017461
589,499,370.000,0.707784,11.08709,392.800,0.00017450
590,759,610.000,0.707063,12.50991,395.700,0.00017433
591,489,400.000,0.706598,11.67931,396.000,0.00017423
592,445,300.000,0.706175,11.63813,396.700,0.00017413
593,929,1330.000,0.705293,11.50941,406.700,0.00017393
594,575,380.000,0.704747,12.26339,406.700,0.00017380
595,491,280.000,0.704280,11.80710,405.400,0.00017370
596,605,410.000,0.703705,11.01169,406.200,0.00017356
597,651,330.000,0.703087,11.95389,406.800,0.00017342
598,485,280.000,0.702626,11.02629,407.100,0.00017332
599,533,350.000,0.702120,11.41213,407.700,0.00017320
600,535,290.000,0.701612,11.30191,403.100,0.00017309
601,519,280.000,0.701119,11.54957,402.900,0.00017297
602,429,330.000,0.700711,12.01247,402.400,0.00017288
603,585,390.000,0.700155,11.39748,402.100,0.00017276
604,493,290.000,0.699687,11.93038,397.600,0.00017265
605,473,360.000,0.699238,11.66140,398.800,0.00017255
606,481,260.000,0.698781,12.94745,397.900,0.00017244
607,363,170.000,0.698436,11.91976,395.900,0.00017237
608,777,1020.000,0.697698,12.57626,403.600,0.00017220
609,651,410.000,0.697079,12.39685,404.000,0.00017206
610,779,590.000,0.696339,12.16220,406.700,0.00017189
611,385,250.000,0.695973,12.08136,404.100,0.00017181
612,545,300.000,0.695456,13.59609,404.500,0.00017169
613,529,340.000,0.694953,11.94508,404.100,0.00017158
614,517,280.000,0.694462,12.36597,404.700,0.00017147
615,725,670.000,0.693773,12.45589,401.500,0.00017131
616,459,380.000,0.693337,12.55399,398.200,0.00017121
617,443,280.000,0.692916,11.94769,392.800,0.00017112
618,651,470.000,0.692298,11.50183,394.900,0.00017098
619,481,300.000,0.691841,12.19948,394.500,0.00017088
620,445,240.000,0.691418,13.61016,393.700,0.00017078
621,441,270.000,0.690999,13.69781,393.700,0.00017069
622,411,230.000,0.690609,12.48770,393.600,0.00017060
623,457,270.000,0.690175,13.12769,387.800,0.00017050
624,509,350.000,0.689691,11.59006,388.600,0.00017039
625,465,260.000,0.689249,12.55682,388.400,0.00017029
626,543,410.000,0.688733,13.64159,389.300,0.00017018
627,537,300.000,0.688223,11.91671,389.400,0.00017006
628,683,450.000,0.687574,13.16839,389.800,0.00016992
629,395,290.000,0.687199,12.00472,389.300,0.00016984
630,593,750.000,0.686636,11.80829,395.100,0.00016971
631,567,300.000,0.686097,12.10966,393.900,0.00016959
632,877,1200.000,0.685264,12.29764,402.200,0.00016940
633,449,280.000,0.684837,11.99555,398.100,0.00016931
634,433,250.000,0.684426,11.58537,397.200,0.00016922
635,509,280.000,0.683943,11.85055,396.800,0.00016911
636,499,310.000,0.683469,13.31589,396.400,0.00016900
637,503,390.000,0.682991,12.44823,396.700,0.00016890
638,573,430.000,0.682446,11.77272,397.300,0.00016878
639,535,290.000,0.681938,12.38347,397.100,0.00016866
640,481,330.000,0.681481,11.59480,397.100,0.00016856
641,639,600.000,0.680874,12.53318,400.700,0.00016843
642,607,430.000,0.680297,13.03729,401.700,0.00016830
643,447,320.000,0.679873,12.97429,402.600,0.00016821
644,553,360.000,0.679347,11.75731,402.800,0.00016809
645,605,450.000,0.678773,12.64558,404.500,0.00016796
646,481,370.000,0.678316,12.67047,404.600,0.00016786
647,641,480.000,0.677707,12.27795,405.600,0.00016773
648,633,1030.000,0.677105,12.75422,412.200,0.00016759
649,593,420.000,0.676542,13.07998,413.200,0.00016747
650,895,580.000,0.675692,13.16411,415.500,0.00016728
651,457,320.000,0.675258,13.05231,416.000,0.00016719
652,549,350.000,0.674736,12.49666,415.800,0.00016707
653,547,360.000,0.674216,12.72320,416.100,0.00016696
654,539,350.000,0.673704,13.00838,412.400,0.00016685
655,613,430.000,0.673122,12.93413,413.600,0.00016672
656,427,340.000,0.672716,12.30406,414.200,0.00016663
657,493,320.000,0.672248,13.90820,414.000,0.00016653
658,727,440.000,0.671557,13.26580,415.300,0.00016638
659,453,290.000,0.671127,13.74901,412.100,0.00016628
660,673,670.000,0.670488,12.16503,415.400,0.00016614
661,459,290.000,0.670052,12.56097,414.600,0.00016605
662,491,270.000,0.669585,13.45390,409.000,0.00016594
663,515,440.000,0.669096,13.77045,409.800,0.00016584
664,559,350.000,0.668565,12.34853,405.800,0.00016572
665,543,410.000,0.668049,13.60552,405.900,0.00016561
666,671,810.000,0.667412,13.38320,410.800,0.00016547
667,511,300.000,0.666926,13.33023,410.100,0.00016536
668,483,440.000,0.666467,13.20259,410.300,0.00016526
669,427,330.000,0.666062,12.55887,409.500,0.00016518
670,629,380.000,0.665464,13.22864,411.000,0.00016505
671,507,300.000,0.664983,12.85376,410.900,0.00016494
672,625,370.000,0.664389,13.38936,411.200,0.00016481
673,445,290.000,0.663966,13.70325,411.200,0.00016472
674,515,380.000,0.663477,13.95376,408.800,0.00016462
675,483,270.000,0.663018,13.42877,400.300,0.00016452
676,473,380.000,0.662569,13.19208,400.600,0.00016442
677,613,1080.000,0.661986,13.38121,408.100,0.00016429
678,403,230.000,0.661603,13.17204,404.100,0.00016421
679,529,350.000,0.661101,12.97360,404.900,0.00016410
680,699,1120.000,0.660437,13.37836,410.100,0.00016396
681,621,670.000,0.659847,13.38674,414.200,0.00016383
682,715,720.000,0.659168,13.29276,417.500,0.00016369
683,685,560.000,0.658517,13.19767,421.000,0.00016355
684,529,420.000,0.658014,12.81883,422.300,0.00016344
685,583,410.000,0.657460,13.54011,423.000,0.00016332
686,931,950.000,0.656576,13.06683,429.200,0.00016313
687,517,360.000,0.656085,13.04233,426.700,0.00016302
688,411,230.000,0.655694,13.60983,426.000,0.00016294
689,635,1970.000,0.655091,13.76906,442.000,0.00016281
690,457,260.000,0.654657,14.18547,438.500,0.00016272
691,545,280.000,0.654139,13.03110,437.300,0.00016261
692,749,620.000,0.653428,13.28692,440.500,0.00016245
693,503,370.000,0.652950,13.73730,430.900,0.00016235
694,573,350.000,0.652405,13.70863,430.600,0.00016224
695,613,690.000,0.651823,13.25017,434.700,0.00016211
696,613,380.000,0.651241,12.85033,434.400,0.00016199
697,495,300.000,0.650771,13.75096,434.100,0.00016189
698,427,350.000,0.650365,13.66736,434.800,0.00016180
699,645,500.000,0.649752,14.27508,436.300,0.00016167
700,703,1170.000,0.649084,14.95973,445.100,0.00016153
701,399,250.000,0.648705,13.03738,444.800,0.00016145
702,497,270.000,0.648233,13.45195,444.200,0.00016135
703,715,670.000,0.647554,13.68531,447.000,0.00016120
704,461,240.000,0.647116,13.57139,446.500,0.00016111
705,501,360.000,0.646640,13.09937,446.500,0.00016101
706,681,500.000,0.645993,13.13997,448.900,0.00016087
707,547,250.000,0.645473,14.92122,449.700,0.00016076
708,595,400.000,0.644908,13.16396,443.500,0.00016064
709,431,320.000,0.644499,13.23476,442.600,0.00016056
710,665,690.000,0.643867,14.13947,443.600,0.00016042
711,475,280.000,0.643416,13.17634,443.900,0.00016033
712,453,240.000,0.642985,13.39755,443.300,0.00016024
713,527,340.000,0.642485,13.92750,443.300,0.00016013
714,517,320.000,0.641993,13.53363,443.700,0.00016003
715,371,270.000,0.641641,13.36852,439.700,0.00015995
716,409,250.000,0.641252,13.68864,438.400,0.00015987
717,453,360.000,0.640822,13.62490,439.200,0.00015978
718,415,220.000,0.640428,13.52559,436.700,0.00015970
719,479,370.000,0.639973,15.46391,437.400,0.00015960
720,409,230.000,0.639584,13.16278,437.300,0.00015952
721,519,290.000,0.639091,13.59424,437.500,0.00015942
722,587,430.000,0.638534,13.54582,439.500,0.00015930
723,489,350.000,0.638069,13.74831,440.300,0.00015920
724,627,370.000,0.637473,13.75481,440.500,0.00015908
725,659,560.000,0.636847,14.35683,443.500,0.00015895
726,561,420.000,0.636314,13.82415,443.600,0.00015884
727,547,380.000,0.635795,13.84803,444.400,0.00015873
728,563,380.000,0.635260,13.27006,443.700,0.00015862
729,481,390.000,0.634803,13.95114,444.700,0.00015852
730,577,420.000,0.634255,13.93554,441.400,0.00015841
731,495,320.000,0.633784,14.19440,441.600,0.00015831
732,769,810.000,0.633054,13.97737,437.700,0.00015816
733,915,990.000,0.632185,13.47036,444.800,0.00015798
734,745,890.000,0.631477,13.88018,451.200,0.00015783
735,521,330.000,0.630982,13.96908,451.700,0.00015773
736,605,450.000,0.630407,14.15583,453.100,0.00015761
737,607,640.000,0.629831,13.51987,455.600,0.00015749
738,555,490.000,0.629303,13.33536,456.200,0.00015738
739,431,320.000,0.628894,13.66294,456.500,0.00015729
740,513,440.000,0.628407,13.31219,457.600,0.00015719
741,579,440.000,0.627857,13.37396,456.000,0.00015708
742,515,430.000,0.627367,14.02938,456.000,0.00015698
743,483,340.000,0.626908,13.73404,456.200,0.00015688
744,733,660.000,0.626212,14.06370,459.200,0.00015674
745,643,560.000,0.625601,13.83140,460.300,0.00015661
746,557,350.000,0.625072,13.41060,460.100,0.00015650
747,473,520.000,0.624623,13.45155,460.500,0.00015641
748,585,680.000,0.624067,13.76298,457.000,0.00015630
749,567,440.000,0.623528,13.67460,457.200,0.00015619
750,419,270.000,0.623130,13.56137,454.100,0.00015611
751,523,310.000,0.622633,14.89844,454.000,0.00015600
752,489,320.000,0.622169,13.80731,453.700,0.00015591
753,513,700.000,0.621681,13.41904,457.100,0.00015581
754,525,250.000,0.621183,14.22997,456.100,0.00015571
755,509,310.000,0.620699,13.72336,454.900,0.00015561
756,859,1610.000,0.619883,14.22834,467.600,0.00015544
757,639,340.000,0.619276,13.96350,467.800,0.00015532
758,635,600.000,0.618673,14.42436,469.400,0.00015519
759,593,380.000,0.618109,14.21773,470.300,0.00015508
760,547,310.000,0.617590,13.71023,466.700,0.00015497
761,597,800.000,0.617023,14.24273,471.800,0.00015486
762,433,250.000,0.616611,14.29655,471.600,0.00015477
763,505,370.000,0.616132,14.34743,470.900,0.00015467
764,453,320.000,0.615701,14.04716,470.600,0.00015459
765,547,370.000,0.615182,14.53186,470.200,0.00015448
766,861,710.000,0.614364,14.00095,469.200,0.00015431
767,961,1030.000,0.613451,13.96639,476.500,0.00015413
768,533,410.000,0.612944,14.29311,476.200,0.00015403
769,557,350.000,0.612415,14.39065,476.400,0.00015392
770,891,950.000,0.611569,14.52385,482.100,0.00015375
771,759,1970.000,0.610848,14.53055,498.800,0.00015360
772,457,280.000,0.610414,14.72569,497.900,0.00015351
773,693,590.000,0.609755,14.44040,500.900,0.00015338
774,589,350.000,0.609196,13.96151,500.600,0.00015327
775,415,250.000,0.608801,14.90016,500.400,0.00015319
776,571,380.000,0.608259,13.99768,500.400,0.00015308
777,609,590.000,0.607680,14.69654,495.500,0.00015296
778,519,320.000,0.607187,13.75061,496.400,0.00015286
779,523,350.000,0.606691,13.95332,496.400,0.00015276
780,585,500.000,0.606135,14.01234,490.200,0.00015265
781,531,300.000,0.605630,14.50181,486.500,0.00015255
782,743,590.000,0.604924,14.69644,485.200,0.00015241
783,527,270.000,0.604424,13.81087,482.300,0.00015231
784,565,300.000,0.603887,15.19934,481.100,0.00015220
785,467,200.000,0.603443,14.75767,479.000,0.00015211
786,517,430.000,0.602952,14.87761,473.800,0.00015202
787,623,490.000,0.602360,14.95237,475.100,0.00015190
788,629,430.000,0.601763,15.06633,477.100,0.00015178
789,531,390.000,0.601258,13.87037,461.300,0.00015168
790,499,370.000,0.600784,14.91284,462.400,0.00015158
791,765,730.000,0.600058,15.13093,466.900,0.00015144
792,615,500.000,0.599473,14.74471,465.700,0.00015132
793,535,410.000,0.598965,14.17968,466.100,0.00015122
794,531,460.000,0.598461,14.76918,467.200,0.00015112
795,471,390.000,0.598013,15.31169,464.200,0.00015103
796,461,270.000,0.597575,14.72330,463.100,0.00015094
797,581,420.000,0.597023,15.88322,464.300,0.00015083
798,611,460.000,0.596443,14.61458,465.400,0.00015072
799,495,460.000,0.595973,14.64895,465.000,0.00015063
800,409,470.000,0.595584,14.67592,458.000,0.00015055
801,527,320.000,0.595083,14.71282,458.700,0.00015045
802,419,300.000,0.594685,15.16326,459.000,0.00015037
803,553,390.000,0.594160,14.55375,456.200,0.00015027
804,707,470.000,0.593488,14.76871,458.500,0.00015013
805,549,310.000,0.592967,15.14522,458.000,0.00015003
806,719,550.000,0.592284,14.99579,458.500,0.00014990
807,489,350.000,0.591819,14.71725,459.500,0.00014980
808,841,910.000,0.591020,14.41226,464.600,0.00014965
809,463,350.000,0.590580,14.66876,464.900,0.00014956
810,469,350.000,0.590135,14.75217,461.500,0.00014947
811,673,400.000,0.589495,14.55538,462.700,0.00014935
812,869,950.000,0.588670,14.22008,469.800,0.00014918
813,573,380.000,0.588126,14.46593,470.200,0.00014908
814,521,260.000,0.587631,14.58689,469.600,0.00014898
815,549,300.000,0.587109,13.86248,469.900,0.00014888
816,719,560.000,0.586426,16.34169,473.000,0.00014875
817,515,440.000,0.585937,16.92776,473.800,0.00014865
818,759,790.000,0.585216,14.37819,479.500,0.00014851
819,477,320.000,0.584763,14.51388,479.000,0.00014842
820,545,430.000,0.584245,15.31471,481.000,0.00014832
821,761,720.000,0.583522,14.16149,485.300,0.00014818
822,521,400.000,0.583027,14.43643,485.000,0.00014808
823,461,230.000,0.582589,14.64268,483.800,0.00014800
824,547,680.000,0.582069,14.89919,486.900,0.00014789
825,711,700.000,0.581394,14.11155,488.300,0.00014776
826,683,620.000,0.580745,14.06969,490.300,0.00014764
827,407,260.000,0.580358,14.08241,489.100,0.00014756
828,639,680.000,0.579751,14.28560,492.100,0.00014744
829,427,350.000,0.579346,13.82129,491.700,0.00014737
830,665,830.000,0.578714,14.31620,495.800,0.00014724
831,457,290.000,0.578280,13.75399,495.500,0.00014716
832,459,430.000,0.577844,14.03286,491.700,0.00014707
833,521,450.000,0.577349,14.06634,486.300,0.00014698
834,469,350.000,0.576903,14.04192,480.900,0.00014689
835,705,610.000,0.576234,14.45036,483.700,0.00014676
836,523,400.000,0.575737,13.75579,483.200,0.00014667
837,503,350.000,0.575259,14.39075,480.300,0.00014658
838,521,290.000,0.574764,14.28751,478.300,0.00014648
839,709,1040.000,0.574090,13.82758,485.500,0.00014635
840,1105,1690.000,0.573041,13.96108,498.000,0.00014615
841,787,960.000,0.572293,14.42077,503.200,0.00014600
842,475,310.000,0.571842,14.81863,502.000,0.00014592
843,713,480.000,0.571164,14.12396,503.400,0.00014579
844,789,460.000,0.570415,13.85022,501.400,0.00014564
845,597,210.000,0.569848,14.03654,497.900,0.00014554
846,667,600.000,0.569214,14.25040,500.400,0.00014541
847,545,320.000,0.568696,14.31433,498.400,0.00014532
848,503,340.000,0.568218,13.75703,495.000,0.00014522
849,701,630.000,0.567552,13.92107,496.900,0.00014510
850,429,260.000,0.567145,13.88830,496.800,0.00014502
851,863,890.000,0.566325,14.21918,502.600,0.00014486
852,541,490.000,0.565811,14.09540,504.300,0.00014476
853,471,320.000,0.565364,13.81402,500.500,0.00014468
854,755,850.000,0.564646,13.85965,506.500,0.00014454
855,703,500.000,0.563979,14.39859,508.400,0.00014442
856,683,450.000,0.563330,13.92389,496.800,0.00014429
857,459,350.000,0.562894,14.34662,496.900,0.00014421
858,523,360.000,0.562397,14.60165,494.500,0.00014412
859,875,1650.000,0.561566,14.76370,507.200,0.00014396
